#   Delta m^2 [eV^2]      sin^2 theta_23   delta_CP [0, 2pi)      sin^2 theta_13               chi^2
              0.0029              0.3625              4.8869              0.0220             22.1398
              0.0029              0.3750              4.8869              0.0220             17.1511
              0.0029              0.3875              4.8869              0.0220             13.3812
              0.0029              0.4000              4.8869              0.0220             10.6472
              0.0029              0.4125              4.8869              0.0220              8.7724
              0.0029              0.4250              4.8869              0.0220              7.5893
              0.0029              0.4375              4.8869              0.0220              6.9423
              0.0029              0.4500              4.8869              0.0220              6.6901
              0.0029              0.4625              4.8869              0.0220              6.7081
              0.0029              0.4750              4.8869              0.0220              6.8905
              0.0029              0.4875              4.8869              0.0220              7.1519
              0.0029              0.5000              4.8869              0.0220              7.4289
              0.0029              0.5125              4.8869              0.0220              7.6810
              0.0029              0.5250              4.8869              0.0220              7.8915
              0.0029              0.5375              4.8869              0.0220              8.0673
              0.0029              0.5500              4.8869              0.0220              8.2392
              0.0029              0.5625              4.8869              0.0220              8.4608
              0.0029              0.5750              4.8869              0.0220              8.8075
              0.0029              0.5875              4.8869              0.0220              9.3755
              0.0029              0.6000              4.8869              0.0220             10.2795
              0.0029              0.6125              4.8869              0.0220             11.6508
              0.0029              0.6250              4.8869              0.0220             13.6354
              0.0029              0.6375              4.8869              0.0220             16.3906
              0.0029              0.6500              4.8869              0.0220             20.0837
              0.0029              0.6625              4.8869              0.0220             24.8882
              0.0029              0.6750              4.8869              0.0220             30.9816
              0.0029              0.6875              4.8869              0.0220             38.5428
              0.0029              0.7000              4.8869              0.0220             47.7497
              0.0029              0.7125              4.8869              0.0220             58.7784
              0.0029              0.7250              4.8869              0.0220             71.7940
              0.0030              0.3000              4.8869              0.0220             73.3487
              0.0030              0.3125              4.8869              0.0220             59.5954
              0.0030              0.3250              4.8869              0.0220             47.9840
              0.0030              0.3375              4.8869              0.0220             38.3340
              0.0030              0.3500              4.8869              0.0220             30.4610
              0.0030              0.3625              4.8869              0.0220             24.1775
              0.0030              0.3750              4.8869              0.0220             19.2933
              0.0030              0.3875              4.8869              0.0220             15.6212
              0.0030              0.4000              4.8869              0.0220             12.9770
              0.0030              0.4125              4.8869              0.0220             11.1834
              0.0030              0.4250              4.8869              0.0220             10.0721
              0.0030              0.4375              4.8869              0.0220              9.4872
              0.0030              0.4500              4.8869              0.0220              9.2867
              0.0030              0.4625              4.8869              0.0220              9.3460
              0.0030              0.4750              4.8869              0.0220              9.5588
              0.0030              0.4875              4.8869              0.0220              9.8399
              0.0030              0.5000              4.8869              0.0220             10.1259
              0.0030              0.5125              4.8869              0.0220             10.3766
              0.0030              0.5250              4.8869              0.0220             10.5757
              0.0030              0.5375              4.8869              0.0220             10.7307
              0.0030              0.5500              4.8869              0.0220             10.8729
              0.0030              0.5625              4.8869              0.0220             11.0567
              0.0030              0.5750              4.8869              0.0220             11.3586
              0.0030              0.5875              4.8869              0.0220             11.8757
              0.0030              0.6000              4.8869              0.0220             12.7237
              0.0030              0.6125              4.8869              0.0220             14.0352
              0.0030              0.6250              4.8869              0.0220             15.9570
              0.0030              0.6375              4.8869              0.0220             18.6479
              0.0030              0.6500              4.8869              0.0220             22.2756
              0.0030              0.6625              4.8869              0.0220             27.0153
              0.0030              0.6750              4.8869              0.0220             33.0452
              0.0030              0.6875              4.8869              0.0220             40.5453
              0.0030              0.7000              4.8869              0.0220             49.6940
              0.0030              0.7125              4.8869              0.0220             60.6683
              0.0030              0.7250              4.8869              0.0220             73.6338
              0.0031              0.3000              4.8869              0.0220             75.3090
              0.0031              0.3125              4.8869              0.0220             61.6787
              0.0031              0.3250              4.8869              0.0220             50.1855
              0.0031              0.3375              4.8869              0.0220             40.6484
              0.0031              0.3500              4.8869              0.0220             32.8831
              0.0031              0.3625              4.8869              0.0220             26.7001
              0.0031              0.3750              4.8869              0.0220             21.9103
              0.0031              0.3875              4.8869              0.0220             18.3253
              0.0031              0.4000              4.8869              0.0220             15.7604
              0.0031              0.4125              4.8869              0.0220             14.0379
              0.0031              0.4250              4.8869              0.0220             12.9892
              0.0031              0.4375              4.8869              0.0220             12.4577
              0.0031              0.4500              4.8869              0.0220             12.3012
              0.0031              0.4625              4.8869              0.0220             12.3952
              0.0031              0.4750              4.8869              0.0220             12.6333
              0.0031              0.4875              4.8869              0.0220             12.9302
              0.0031              0.5000              4.8869              0.0220             13.2227
              0.0031              0.5125              4.8869              0.0220             13.4709
              0.0031              0.5250              4.8869              0.0220             13.6587
              0.0031              0.5375              4.8869              0.0220             13.7943
              0.0031              0.5500              4.8869              0.0220             13.9098
              0.0031              0.5625              4.8869              0.0220             14.0598
              0.0031              0.5750              4.8869              0.0220             14.3217
              0.0031              0.5875              4.8869              0.0220             14.7934
              0.0031              0.6000              4.8869              0.0220             15.5917
              0.0031              0.6125              4.8869              0.0220             16.8498
              0.0031              0.6250              4.8869              0.0220             18.7156
              0.0031              0.6375              4.8869              0.0220             21.3487
              0.0031              0.6500              4.8869              0.0220             24.9182
              0.0031              0.6625              4.8869              0.0220             29.5988
              0.0031              0.6750              4.8869              0.0220             35.5707
              0.0031              0.6875              4.8869              0.0220             43.0139
              0.0031              0.7000              4.8869              0.0220             52.1077
              0.0031              0.7125              4.8869              0.0220             63.0276
              0.0031              0.7250              4.8869              0.0220             75.9452
              0.0032              0.3000              4.8869              0.0220             77.2020
              0.0032              0.3125              4.8869              0.0220             63.6846
              0.0032              0.3250              4.8869              0.0220             52.2975
              0.0032              0.3375              4.8869              0.0220             42.8616
              0.0032              0.3500              4.8869              0.0220             35.1920
              0.0032              0.3625              4.8869              0.0220             29.0989
              0.0032              0.3750              4.8869              0.0220             24.3928
              0.0032              0.3875              4.8869              0.0220             20.8847
              0.0032              0.4000              4.8869              0.0220             18.3896
              0.0032              0.4125              4.8869              0.0220             16.7292
              0.0032              0.4250              4.8869              0.0220             15.7346
              0.0032              0.4375              4.8869              0.0220             15.2488
              0.0032              0.4500              4.8869              0.0220             15.1301
              0.0032              0.4625              4.8869              0.0220             15.2531
              0.0032              0.4750              4.8869              0.0220             15.5116
              0.0032              0.4875              4.8869              0.0220             15.8203
              0.0032              0.5000              4.8869              0.0220             16.1163
              0.0032              0.5125              4.8869              0.0220             16.3598
              0.0032              0.5250              4.8869              0.0220             16.5353
              0.0032              0.5375              4.8869              0.0220             16.6513
              0.0032              0.5500              4.8869              0.0220             16.7403
              0.0032              0.5625              4.8869              0.0220             16.8581
              0.0032              0.5750              4.8869              0.0220             17.0827
              0.0032              0.5875              4.8869              0.0220             17.5124
              0.0032              0.6000              4.8869              0.0220             18.2648
              0.0032              0.6125              4.8869              0.0220             19.4742
              0.0032              0.6250              4.8869              0.0220             21.2892
              0.0032              0.6375              4.8869              0.0220             23.8704
              0.0032              0.6500              4.8869              0.0220             27.3872
              0.0032              0.6625              4.8869              0.0220             32.0160
              0.0032              0.6750              4.8869              0.0220             37.9360
              0.0032              0.6875              4.8869              0.0220             45.3293
              0.0032              0.7000              4.8869              0.0220             54.3752
              0.0032              0.7125              4.8869              0.0220             65.2494
              0.0032              0.7250              4.8869              0.0220             78.1240
              0.0033              0.3000              4.8869              0.0220             78.7924
              0.0033              0.3125              4.8869              0.0220             65.3763
              0.0033              0.3250              4.8869              0.0220             54.0863
              0.0033              0.3375              4.8869              0.0220             44.7432
              0.0033              0.3500              4.8869              0.0220             37.1604
              0.0033              0.3625              4.8869              0.0220             31.1494
              0.0033              0.3750              4.8869              0.0220             26.5196
              0.0033              0.3875              4.8869              0.0220             23.0816
              0.0033              0.4000              4.8869              0.0220             20.6503
              0.0033              0.4125              4.8869              0.0220             19.0470
              0.0033              0.4250              4.8869              0.0220             18.1022
              0.0033              0.4375              4.8869              0.0220             17.6594
              0.0033              0.4500              4.8869              0.0220             17.5761
              0.0033              0.4625              4.8869              0.0220             17.7270
              0.0033              0.4750              4.8869              0.0220             18.0060
              0.0033              0.4875              4.8869              0.0220             18.3278
              0.0033              0.5000              4.8869              0.0220             18.6296
              0.0033              0.5125              4.8869              0.0220             18.8721
              0.0033              0.5250              4.8869              0.0220             19.0400
              0.0033              0.5375              4.8869              0.0220             19.1423
              0.0033              0.5500              4.8869              0.0220             19.2120
              0.0033              0.5625              4.8869              0.0220             19.3055
              0.0033              0.5750              4.8869              0.0220             19.5013
              0.0033              0.5875              4.8869              0.0220             19.8988
              0.0033              0.6000              4.8869              0.0220             20.6159
              0.0033              0.6125              4.8869              0.0220             21.7878
              0.0033              0.6250              4.8869              0.0220             23.5638
              0.0033              0.6375              4.8869              0.0220             26.1050
              0.0033              0.6500              4.8869              0.0220             29.5819
              0.0033              0.6625              4.8869              0.0220             34.1711
              0.0033              0.6750              4.8869              0.0220             40.0528
              0.0033              0.6875              4.8869              0.0220             47.4091
              0.0033              0.7000              4.8869              0.0220             56.4200
              0.0033              0.7125              4.8869              0.0220             67.2615
              0.0033              0.7250              4.8869              0.0220             80.1059
              0.0034              0.3000              4.8869              0.0220             80.4311
              0.0034              0.3125              4.8869              0.0220             67.1548
              0.0034              0.3250              4.8869              0.0220             56.0016
              0.0034              0.3375              4.8869              0.0220             46.7916
              0.0034              0.3500              4.8869              0.0220             39.3374
              0.0034              0.3625              4.8869              0.0220             33.4493
              0.0034              0.3750              4.8869              0.0220             28.9358
              0.0034              0.3875              4.8869              0.0220             25.6066
              0.0034              0.4000              4.8869              0.0220             23.2750
              0.0034              0.4125              4.8869              0.0220             21.7621
              0.0034              0.4250              4.8869              0.0220             20.8975
              0.0034              0.4375              4.8869              0.0220             20.5236
              0.0034              0.4500              4.8869              0.0220             20.4973
              0.0034              0.4625              4.8869              0.0220             20.6930
              0.0034              0.4750              4.8869              0.0220             21.0040
              0.0034              0.4875              4.8869              0.0220             21.3450
              0.0034              0.5000              4.8869              0.0220             21.6533
              0.0034              0.5125              4.8869              0.0220             21.8896
              0.0034              0.5250              4.8869              0.0220             22.0391
              0.0034              0.5375              4.8869              0.0220             22.1112
              0.0034              0.5500              4.8869              0.0220             22.1398
              0.0034              0.5625              4.8869              0.0220             22.1820
              0.0034              0.5750              4.8869              0.0220             22.3174
              0.0034              0.5875              4.8869              0.0220             22.6464
              0.0034              0.6000              4.8869              0.0220             23.2884
              0.0034              0.6125              4.8869              0.0220             24.3797
              0.0034              0.6250              4.8869              0.0220             26.0708
              0.0034              0.6375              4.8869              0.0220             28.5241
              0.0034              0.6500              4.8869              0.0220             31.9115
              0.0034              0.6625              4.8869              0.0220             36.4109
              0.0034              0.6750              4.8869              0.0220             42.2040
              0.0034              0.6875              4.8869              0.0220             49.4730
              0.0034              0.7000              4.8869              0.0220             58.3996
              0.0034              0.7125              4.8869              0.0220             69.1608
              0.0034              0.7250              4.8869              0.0220             81.9273
              0.0035              0.3000              4.8869              0.0220             82.2538
              0.0035              0.3125              4.8869              0.0220             69.0569
              0.0035              0.3250              4.8869              0.0220             57.9794
              0.0035              0.3375              4.8869              0.0220             48.8397
              0.0035              0.3500              4.8869              0.0220             41.4520
              0.0035              0.3625              4.8869              0.0220             35.6258
              0.0035              0.3750              4.8869              0.0220             31.1695
              0.0035              0.3875              4.8869              0.0220             27.8925
              0.0035              0.4000              4.8869              0.0220             25.6081
              0.0035              0.4125              4.8869              0.0220             24.1371
              0.0035              0.4250              4.8869              0.0220             23.3091
              0.0035              0.4375              4.8869              0.0220             22.9664
              0.0035              0.4500              4.8869              0.0220             22.9657
              0.0035              0.4625              4.8869              0.0220             23.1813
              0.0035              0.4750              4.8869              0.0220             23.5069
              0.0035              0.4875              4.8869              0.0220             23.8570
              0.0035              0.5000              4.8869              0.0220             24.1690
              0.0035              0.5125              4.8869              0.0220             24.4041
              0.0035              0.5250              4.8869              0.0220             24.5475
              0.0035              0.5375              4.8869              0.0220             24.6092
              0.0035              0.5500              4.8869              0.0220             24.6234
              0.0035              0.5625              4.8869              0.0220             24.6475
              0.0035              0.5750              4.8869              0.0220             24.7617
              0.0035              0.5875              4.8869              0.0220             25.0670
              0.0035              0.6000              4.8869              0.0220             25.6832
              0.0035              0.6125              4.8869              0.0220             26.7470
              0.0035              0.6250              4.8869              0.0220             28.4096
              0.0035              0.6375              4.8869              0.0220             30.8339
              0.0035              0.6500              4.8869              0.0220             34.1919
              0.0035              0.6625              4.8869              0.0220             38.6621
              0.0035              0.6750              4.8869              0.0220             44.4265
              0.0035              0.6875              4.8869              0.0220             51.6675
              0.0035              0.7000              4.8869              0.0220             60.5671
              0.0035              0.7125              4.8869              0.0220             71.3022
              0.0035              0.7250              4.8869              0.0220             84.0437
              0.0036              0.3000              4.8869              0.0220             85.4020
              0.0036              0.3125              4.8869              0.0220             72.3320
              0.0036              0.3250              4.8869              0.0220             61.3753
              0.0036              0.3375              4.8869              0.0220             52.3500
              0.0036              0.3500              4.8869              0.0220             45.0700
              0.0036              0.3625              4.8869              0.0220             39.3446
              0.0036              0.3750              4.8869              0.0220             34.9817
              0.0036              0.3875              4.8869              0.0220             31.7902
              0.0036              0.4000              4.8869              0.0220             29.5837
              0.0036              0.4125              4.8869              0.0220             28.1822
              0.0036              0.4250              4.8869              0.0220             27.4152
              0.0036              0.4375              4.8869              0.0220             27.1246
              0.0036              0.4500              4.8869              0.0220             27.1673
              0.0036              0.4625              4.8869              0.0220             27.4173
              0.0036              0.4750              4.8869              0.0220             27.7681
              0.0036              0.4875              4.8869              0.0220             28.1346
              0.0036              0.5000              4.8869              0.0220             28.4543
              0.0036              0.5125              4.8869              0.0220             28.6883
              0.0036              0.5250              4.8869              0.0220             28.8224
              0.0036              0.5375              4.8869              0.0220             28.8667
              0.0036              0.5500              4.8869              0.0220             28.8559
              0.0036              0.5625              4.8869              0.0220             28.8481
              0.0036              0.5750              4.8869              0.0220             28.9237
              0.0036              0.5875              4.8869              0.0220             29.1843
              0.0036              0.6000              4.8869              0.0220             29.7504
              0.0036              0.6125              4.8869              0.0220             30.7593
              0.0036              0.6250              4.8869              0.0220             32.3628
              0.0036              0.6375              4.8869              0.0220             34.7241
              0.0036              0.6500              4.8869              0.0220             38.0160
              0.0036              0.6625              4.8869              0.0220             42.4174
              0.0036              0.6750              4.8869              0.0220             48.1108
              0.0036              0.6875              4.8869              0.0220             55.2794
              0.0036              0.7000              4.8869              0.0220             64.1042
              0.0036              0.7125              4.8869              0.0220             74.7637
              0.0036              0.7250              4.8869              0.0220             87.4285
              0.0037              0.3000              4.8869              0.0220             86.4673
              0.0037              0.3125              4.8869              0.0220             73.4972
              0.0037              0.3250              4.8869              0.0220             62.6377
              0.0037              0.3375              4.8869              0.0220             53.7082
              0.0037              0.3500              4.8869              0.0220             46.5213
              0.0037              0.3625              4.8869              0.0220             40.8856
              0.0037              0.3750              4.8869              0.0220             36.6079
              0.0037              0.3875              4.8869              0.0220             33.4971
              0.0037              0.4000              4.8869              0.0220             31.3656
              0.0037              0.4125              4.8869              0.0220             30.0326
              0.0037              0.4250              4.8869              0.0220             29.3271
              0.0037              0.4375              4.8869              0.0220             29.0903
              0.0037              0.4500              4.8869              0.0220             29.1787
              0.0037              0.4625              4.8869              0.0220             29.4658
              0.0037              0.4750              4.8869              0.0220             29.8445
              0.0037              0.4875              4.8869              0.0220             30.2303
              0.0037              0.5000              4.8869              0.0220             30.5600
              0.0037              0.5125              4.8869              0.0220             30.7952
              0.0037              0.5250              4.8869              0.0220             30.9221
              0.0037              0.5375              4.8869              0.0220             30.9504
              0.0037              0.5500              4.8869              0.0220             30.9157
              0.0037              0.5625              4.8869              0.0220             30.8767
              0.0037              0.5750              4.8869              0.0220             30.9146
              0.0037              0.5875              4.8869              0.0220             31.1317
              0.0037              0.6000              4.8869              0.0220             31.6495
              0.0037              0.6125              4.8869              0.0220             32.6060
              0.0037              0.6250              4.8869              0.0220             34.1541
              0.0037              0.6375              4.8869              0.0220             36.4584
              0.0037              0.6500              4.8869              0.0220             39.6919
              0.0037              0.6625              4.8869              0.0220             44.0347
              0.0037              0.6750              4.8869              0.0220             49.6702
              0.0037              0.6875              4.8869              0.0220             56.7824
              0.0037              0.7000              4.8869              0.0220             65.5532
              0.0037              0.7125              4.8869              0.0220             76.1612
              0.0037              0.7250              4.8869              0.0220             88.7778
              0.0038              0.3000              4.8869              0.0220             88.8767
              0.0038              0.3125              4.8869              0.0220             76.0462
              0.0038              0.3250              4.8869              0.0220             65.3227
              0.0038              0.3375              4.8869              0.0220             56.5248
              0.0038              0.3500              4.8869              0.0220             49.4643
              0.0038              0.3625              4.8869              0.0220             43.9489
              0.0038              0.3750              4.8869              0.0220             39.7851
              0.0038              0.3875              4.8869              0.0220             36.7807
              0.0038              0.4000              4.8869              0.0220             34.7472
              0.0038              0.4125              4.8869              0.0220             33.5032
              0.0038              0.4250              4.8869              0.0220             32.8769
              0.0038              0.4375              4.8869              0.0220             32.7090
              0.0038              0.4500              4.8869              0.0220             32.8550
              0.0038              0.4625              4.8869              0.0220             33.1887
              0.0038              0.4750              4.8869              0.0220             33.6027
              0.0038              0.4875              4.8869              0.0220             34.0115
              0.0038              0.5000              4.8869              0.0220             34.3525
              0.0038              0.5125              4.8869              0.0220             34.5870
              0.0038              0.5250              4.8869              0.0220             34.7013
              0.0038              0.5375              4.8869              0.0220             34.7064
              0.0038              0.5500              4.8869              0.0220             34.6380
              0.0038              0.5625              4.8869              0.0220             34.5549
              0.0038              0.5750              4.8869              0.0220             34.5394
              0.0038              0.5875              4.8869              0.0220             34.6947
              0.0038              0.6000              4.8869              0.0220             35.1430
              0.0038              0.6125              4.8869              0.0220             36.0236
              0.0038              0.6250              4.8869              0.0220             37.4901
              0.0038              0.6375              4.8869              0.0220             39.7079
              0.0038              0.6500              4.8869              0.0220             42.8518
              0.0038              0.6625              4.8869              0.0220             47.1022
              0.0038              0.6750              4.8869              0.0220             52.6435
              0.0038              0.6875              4.8869              0.0220             59.6608
              0.0038              0.7000              4.8869              0.0220             68.3370
              0.0038              0.7125              4.8869              0.0220             78.8502
              0.0038              0.7250              4.8869              0.0220             91.3738
              0.0039              0.3000              4.8869              0.0220             91.8015
              0.0039              0.3125              4.8869              0.0220             79.1087
              0.0039              0.3250              4.8869              0.0220             68.5192
              0.0039              0.3375              4.8869              0.0220             59.8509
              0.0039              0.3500              4.8869              0.0220             52.9149
              0.0039              0.3625              4.8869              0.0220             47.5181
              0.0039              0.3750              4.8869              0.0220             43.4663
              0.0039              0.3875              4.8869              0.0220             40.5663
              0.0039              0.4000              4.8869              0.0220             38.6291
              0.0039              0.4125              4.8869              0.0220             37.4724
              0.0039              0.4250              4.8869              0.0220             36.9236
              0.0039              0.4375              4.8869              0.0220             36.8225
              0.0039              0.4500              4.8869              0.0220             37.0250
              0.0039              0.4625              4.8869              0.0220             37.4036
              0.0039              0.4750              4.8869              0.0220             37.8507
              0.0039              0.4875              4.8869              0.0220             38.2806
              0.0039              0.5000              4.8869              0.0220             38.6306
              0.0039              0.5125              4.8869              0.0220             38.8623
              0.0039              0.5250              4.8869              0.0220             38.9619
              0.0039              0.5375              4.8869              0.0220             38.9409
              0.0039              0.5500              4.8869              0.0220             38.8353
              0.0039              0.5625              4.8869              0.0220             38.7050
              0.0039              0.5750              4.8869              0.0220             38.6332
              0.0039              0.5875              4.8869              0.0220             38.7231
              0.0039              0.6000              4.8869              0.0220             39.0981
              0.0039              0.6125              4.8869              0.0220             39.8986
              0.0039              0.6250              4.8869              0.0220             41.2790
              0.0039              0.6375              4.8869              0.0220             43.4060
              0.0039              0.6500              4.8869              0.0220             46.4549
              0.0039              0.6625              4.8869              0.0220             50.6076
              0.0039              0.6750              4.8869              0.0220             56.0490
              0.0039              0.6875              4.8869              0.0220             62.9651
              0.0039              0.7000              4.8869              0.0220             71.5395
              0.0039              0.7125              4.8869              0.0220             81.9512
              0.0039              0.7250              4.8869              0.0220             94.3737
              0.0040              0.3000              4.8869              0.0220             94.6276
              0.0040              0.3125              4.8869              0.0220             82.0328
              0.0040              0.3250              4.8869              0.0220             71.5369
              0.0040              0.3375              4.8869              0.0220             62.9570
              0.0040              0.3500              4.8869              0.0220             56.1039
              0.0040              0.3625              4.8869              0.0220             50.7843
              0.0040              0.3750              4.8869              0.0220             46.8040
              0.0040              0.3875              4.8869              0.0220             43.9695
              0.0040              0.4000              4.8869              0.0220             42.0913
              0.0040              0.4125              4.8869              0.0220             40.9872
              0.0040              0.4250              4.8869              0.0220             40.4840
              0.0040              0.4375              4.8869              0.0220             40.4223
              0.0040              0.4500              4.8869              0.0220             40.6568
              0.0040              0.4625              4.8869              0.0220             41.0602
              0.0040              0.4750              4.8869              0.0220             41.5251
              0.0040              0.4875              4.8869              0.0220             41.9657
              0.0040              0.5000              4.8869              0.0220             42.3194
              0.0040              0.5125              4.8869              0.0220             42.5479
              0.0040              0.5250              4.8869              0.0220             42.6378
              0.0040              0.5375              4.8869              0.0220             42.6006
              0.0040              0.5500              4.8869              0.0220             42.4729
              0.0040              0.5625              4.8869              0.0220             42.3149
              0.0040              0.5750              4.8869              0.0220             42.2097
              0.0040              0.5875              4.8869              0.0220             42.2623
              0.0040              0.6000              4.8869              0.0220             42.5953
              0.0040              0.6125              4.8869              0.0220             43.3500
              0.0040              0.6250              4.8869              0.0220             44.6813
              0.0040              0.6375              4.8869              0.0220             46.7563
              0.0040              0.6500              4.8869              0.0220             49.7508
              0.0040              0.6625              4.8869              0.0220             53.8471
              0.0040              0.6750              4.8869              0.0220             59.2303
              0.0040              0.6875              4.8869              0.0220             66.0868
              0.0040              0.7000              4.8869              0.0220             74.6004
              0.0040              0.7125              4.8869              0.0220             84.9508
              0.0040              0.7250              4.8869              0.0220             97.3100
              0.0041              0.3000              4.8869              0.0220             97.0136
              0.0041              0.3125              4.8869              0.0220             84.5196
              0.0041              0.3250              4.8869              0.0220             74.1208
              0.0041              0.3375              4.8869              0.0220             65.6342
              0.0041              0.3500              4.8869              0.0220             58.8700
              0.0041              0.3625              4.8869              0.0220             53.6348
              0.0041              0.3750              4.8869              0.0220             49.7337
              0.0041              0.3875              4.8869              0.0220             46.9727
              0.0041              0.4000              4.8869              0.0220             45.1620
              0.0041              0.4125              4.8869              0.0220             44.1183
              0.0041              0.4250              4.8869              0.0220             43.6694
              0.0041              0.4375              4.8869              0.0220             43.6543
              0.0041              0.4500              4.8869              0.0220             43.9278
              0.0041              0.4625              4.8869              0.0220             44.3624
              0.0041              0.4750              4.8869              0.0220             44.8505
              0.0041              0.4875              4.8869              0.0220             45.3062
              0.0041              0.5000              4.8869              0.0220             45.6670
              0.0041              0.5125              4.8869              0.0220             45.8946
              0.0041              0.5250              4.8869              0.0220             45.9760
              0.0041              0.5375              4.8869              0.0220             45.9230
              0.0041              0.5500              4.8869              0.0220             45.7725
              0.0041              0.5625              4.8869              0.0220             45.5853
              0.0041              0.5750              4.8869              0.0220             45.4450
              0.0041              0.5875              4.8869              0.0220             45.4569
              0.0041              0.6000              4.8869              0.0220             45.7453
              0.0041              0.6125              4.8869              0.0220             46.4510
              0.0041              0.6250              4.8869              0.0220             47.7301
              0.0041              0.6375              4.8869              0.0220             49.7502
              0.0041              0.6500              4.8869              0.0220             52.6879
              0.0041              0.6625              4.8869              0.0220             56.7259
              0.0041              0.6750              4.8869              0.0220             62.0503
